,County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,SNAP,Location Points
92,Cattaraugus,Salamanca Farmers' Market,12 Park Ave. Jefferson Park,12 Park Ave,Salamanca,NY,14779,Phyllis Couture,7169423710.0,,Tuesday  11am-5pm,May 22-October 30,Y,P/M,42.15497,-78.71739000000001,Y,"(42.15497, -78.71739)"
93,Cattaraugus,Silver Falls Farm Stand,10120 Jolls Rd.  Perrysburg,10120 Jolls Road,Perrysburg,NY,14129,Linda Dewey,7166729004.0,,Tuesday  4pm-7pm,July 31-October 20,Y,M,42.44025,-78.96401,Y,"(42.44025, -78.96401)"
94,Cattaraugus,South Dayton Farm Stand,Village Square Park  Rt 322 & Park St,Rt 322 and Park st.,South Dayton,NY,14138,Linda Dewey,7166729004.0,https://www.facebook.com/pages/South-Dayton-Farmers-Market/1662449950658252,Saturday  9am-1pm,June 2-October 27,Y,M,42.3609,-79.04925,N,"(42.3609, -79.04925)"
95,Cayuga,Auburn Sat Farmers' Co-op Market,96 State Street  Curley's Restaurant Pkg Lot,96 State Street,Auburn,NY,13021,Mark Soper,3157048609.0,http://www.auburnfarmerscoopmarketinc.com,Sat  7am-2pm,June 2-October 30,Y,M,42.934059999999995,-76.56985,Y,"(42.93406, -76.56985)"
96,Cayuga,Aurora Farmers' Market,"Wells College Boathouse, 170 Main St. and State Route 90",170 Main Street and State Route 90,Aurora,NY,13026,Marian Brown,3153643304.0,http://www.auroranyfarmersmarket.com,Saturday  10am-2pm,June 2-October 20,Y,M,42.75091,-76.69745,N,"(42.75091, -76.69745)"
97,Cayuga,Badman's Bushel Basket,14698 Route 90  Cortland,14698 Route 90,Cortland,NY,13045,Scott Badman,6077495233.0,,Tue-Sun  9am-6:30pm,May 9-October 30,Y,P/M,42.63978,-76.27521999999999,N,"(42.63978, -76.27522)"
98,Cayuga,Centurion Farm Stand,287 Creek Road Locke,287 Creek Road,Locke,NY,13092,Jeff Saeli,6075925810.0,,Friday  Noon-5pm,June 15-November 30,Y,M,42.6309,-76.45455,N,"(42.6309, -76.45455)"
99,Cayuga,Moravia Farmers' Market,Kinney Drug Store pkg lot 130 Main St.,130 Main St,Moravia,NY,13118,Barbara Flynn,3154962235.0,https://www.facebook.com/MoraviaFarmersMarket/,Thursday  10am-5pm,June 7-October 25,Y,M,42.71209,-76.42079,N,"(42.71209, -76.42079)"
100,Cayuga,Owen Orchards Farm Stand,8174 Grant Ave.  Weedsport,8174 Grant Ave.,Weedsport,NY,13166,Gordon Tripp,3152524097.0,http://www.owenorchard.com,"Mon-Sat  9am-7pm, Sunday  9am-6pm",August 1-March 1,Y,M/X/W,43.01314,-76.50749,Y,"(43.01314, -76.50749)"
101,Chautauqua,Abers Acres Farm Stand,884 Route 394  Kennedy,884 Rte. 394,Kennedy,NY,14747,Sue Abers,7162672431.0,http://www.abersacres.com,"Jun-Oct: Daily, 9am-6:30pm, Nov-May:  Daily , 10am-4pm",Year-round,Y,YR,42.14495,-79.10996,Y,"(42.14495, -79.10996)"
102,Chautauqua,Anderson's Produce Farm Stand,3058 Terry Rd.  Sinclairville  off route 60,3058 Terry Road,Sinclairville,NY,14782,Barb Swan,7166659440.0,,Daily  10am-5pm,July 25-October 20,Y,M,42.22834,-79.2554,N,"(42.22834, -79.2554)"
103,Chautauqua,Dunkirk Farmers' Market,Dunkirk Senior Center 45 Cliffstar Ave,45 Cliffstar Court,Dunkirk,NY,14048,Sarah Sorci,7169972007.0,,Wednesday  9am-2pm,June 13-October 24,Y,M,42.48427,-79.32655,Y,"(42.48427, -79.32655)"
104,Chautauqua,Falconer Farmers' Market,Davis Park  W. Main & Homestead Sts.,W Main St and Homestead St,Falconer,NY,14733,DeEtte Dispenza,7166654400.0,http://falconerny.org,Saturday  9am-2pm,June 2-October 27,Y,M,42.11763,-79.19951999999999,N,"(42.11763, -79.19952)"
105,Chautauqua,Fredonia Farmers' Market,"Village Hall Barker Commons , 9-11 Church St.",11 Church St,Fredonia,NY,14063,Wendy Lord,7164102276.0,http://www.facebook.com/FredoniaFarmersMarket,Saturday  9am-1pm,May 19-October 27,Y,P/M,42.44064,-79.33235,Y,"(42.44064, -79.33235)"
106,Chautauqua,Fredonia WINTER Farmers' Market,321 East Main St. (Rt 20) Masonic Forest Lodge,321 East Main St. (Rte 20),Fredonia,NY,14063,Anneliese Bruegel,7169652716.0,http://www.facebook.com/FredoniaFarmersMarket,Saturday 10am-1pm,November 3-May 11,N,M/X/W/P,42.44764,-79.315,Y,"(42.44764, -79.315)"
107,Chautauqua,Hathaway Farms Farm Stand,9595 East Main Road Rt 20 East of Ripley,9595 East Main Road Route 20,Ripley,NY,14775,Patricia Hathaway,7167363864.0,http://www.hathawayfarmsllc.com,"Mon-Sat  10am-6pm, Sunday  12pm-6pm",May 1-November 1,Y,M,42.28014,-79.68441999999999,Y,"(42.28014, -79.68442)"
108,Chautauqua,Jamestown Public Market,Cherry St. btwn W 2nd & W 3rd Sts.,Cherry and West 2nd St,Jamestown,NY,14701,Linnea Carlson,7164893497.0,http://www.jamestownrenaissance.org,Saturday  10am-2pm,June 9-October 27,Y,M,42.09567,-79.24234,Y,"(42.09567, -79.24234)"
109,Chautauqua,Lakewood Farmers' Market,Terrace Ave. & Chautauqua Ave.,Chautauqua Ave and West Second St,Lakewood,NY,14750,Joe Johnson,7167638557.0,http://www.lakewoodny.com,Thursday  4pm-7pm,June 7-September 27,Y,M,42.101890000000004,-79.3262,N,"(42.10189, -79.3262)"
110,Chautauqua,Roberto Fred Farm Stand,10655 Temple Rd Dunkirk,10655 Temple Rd,Dunkirk,NY,14048,Roberto Fred,7163667200.0,,Daily  9am-6pm,May-November,Y,P/M,42.464201,-79.361694,Y,"(42.464201, -79.361694)"
111,Chautauqua,Westfield Farmers' Market,Rt 20 and Rt 394,Rt 20 and Rt 394,Westfield,NY,14787,Kathleen Mayer,7167530367.0,http://www.westfieldny.com/farmers-market,Saturday  9am-2pm,May 26-September 29,Y,P/M,42.32203,-79.57812,N,"(42.32203, -79.57812)"
112,Chemung,East Side Farmers' Market,"West Lawn of Holiday Inn  , 760 E. Water St. Elmira",760 East Water St,Elmira,NY,14901,Andrew Fagan,6077344453.0,https://www.facebook.com/EastSideMarketElmiraNY/,Friday  2:30pm-6pm,June 15-October 12,Y,M,42.08905,-76.7922,Y,"(42.08905, -76.7922)"
113,Chemung,Elmira Wisner Park Farmers' Market,Wisner Park 200 N Main Street,200 N Main St,Elmira,NY,14901,Jennifer Herrick,6077340341.0,http://www.wisnermarket.org,Thursday  10am-2pm,May 31-September 27,Y,P/M,42.08943,-76.80801,Y,"(42.08943, -76.80801)"
114,Chemung,Grove Park Farm Stand,4th St. & Walnut Ave. Elmira,Walnut Ave and West 4th St,Elmira,NY,14901,Matthew Glenn,6075464535.0,https://www.facebook.com/GroveParkFarmersMarket,Monday  3pm-6pm,June 4-October 29,Y,M,42.0921,-76.82013,N,"(42.0921, -76.82013)"
115,Chenango,Coventry Farmers' Market,"Coventry Town Hall, 1839 State Hwy Route 235",1839 NY-235,Greene,NY,13778,Ellen Evans,6076567319.0,https://www.facebook.com/coventryfarmersmarketny/,Thursday  10:30am-5pm,June 20-October,Y,M,42.291625,-75.640573,N,"(42.291625, -75.640573)"
116,Chenango,Enough...and a Little Bit More Farm Stand,4776 State Highway 41 Greene,4776 State Highway 41,Greene,NY,13778,Jim Girton,6076567242.0,http://www.enoughandalittlebitmore.com,"Mon-Fri  11am-6pm, Sat/Sun  3pm-7pm",May 1-October 31,Y,P/M,42.37041,-75.78369,N,"(42.37041, -75.78369)"
117,Chenango,Friday Community Farmers' Market,East Park Norwich,East Park Place,Norwich,NY,13815,Carol Eichler,6073347674.0,,Friday  9am-1pm,June 1-November 2,Y,M,42.53184,-75.5229,N,"(42.53184, -75.5229)"
118,Chenango,Lamb's Quarters Organic Farm Stand,213 Pierce Rd.  Plymouth,213 Pierce Road,Plymouth,NY,13832,Sandy Pierce,6073344928.0,http://www.lambsquartersinc.com,"Daily  12pm-Dusk, Closed  Wed/Sat",Year-round,Y,YR,42.60058,-75.59991,N,"(42.60058, -75.59991)"
119,Chenango,Norwich Farmers' Market,"East Park  North Broad St. & Main St., Winter Indoor:  75 North Broad St.",North Broad St. and Main St.,Norwich,NY,13815,Sandy Pierce,6073344928.0,https://www.facebook.com/NorwichNYFarmersMarket,Wednesday  10am-4pm,Year-round,Y,YR,42.53055,-75.52365,Y,"(42.53055, -75.52365)"
120,Chenango,Oxford WINTER Farmers' Market,"St. Paul's Parish House Comm Ctr, 34 Main St. Oxford",34 Main St.,Oxford,NY,13830,Mina Takahashi,6072266843.0,https://www.facebook.com/OxfordNYFarmersMarket,1st Saturday  10am-1pm,November-April,N,M/X/W/P,42.440234000000004,-75.594121,N,"(42.440234, -75.594121)"
121,Chenango,Pires Farmers' Market,6066 State Hwy 12  Norwich,6066 State Highway 12,Norwich,NY,13815,Richard Williams,6073342676.0,,"Mon-Sat  9am-5pm, Sunday  10am-2pm",May 1-November 31,Y,P/M,42.54525,-75.52498,N,"(42.54525, -75.52498)"
122,Chenango,Sunrise Farms Farm Stand,252 Plymouth-North Norwich Rd.  Plymouth,252 Plymouth-North Norwich Rd.,Plymouth,NY,13832,Kathryn Clemens,6073365834.0,,"Mon-Fri  8am-8pm, Sat  12pm-8pm, Sun  12pm-6pm",Year-round,Y,YR,42.62427,-75.59151999999999,N,"(42.62427, -75.59152)"
123,Clinton,Applejacks Orchard Farm Stand,751 Brand Hollow Rd.  Peru,751 Brand Hollow Rd.,Peru,NY,12972,Jim Murray,5186432268.0,,Daily  10am-5pm,August 24-October 28,Y,M,44.59872,-73.56541999999999,N,"(44.59872, -73.56542)"
124,Clinton,Champlain Farmers' Market,Gazebo Paquette Park Main Street (rte 9),Main Street,Champlain,NY,12919,Janet McFetridge,5182984152.0,,Saturday  9am-12pm,July 14-September 15,Y,M,44.98721,-73.44960999999999,N,"(44.98721, -73.44961)"
125,Clinton,Northern Orchard Farm Stand,470 Union Road Peru,470 Union Road,Peru,NY,12972,Jenna Mulbury,5186439718.0,http://www.northernorchard.com,Daily  10am-6pm,May 1-December 23,Y,P/M/X,44.5569,-73.53324,Y,"(44.5569, -73.53324)"
126,Clinton,Plattsburgh Sat Farmers and Craft Market,City parking lot  Durkee & Broad St.,Broad St and Durkee St,Plattsburgh,NY,12901,Bonnie Gonyo,5184934644.0,https://www.facebook.com/pages/Plattsburgh-Farmers-and-Crafters-Market/121588034547095,Saturday  9am-2pm,May 12-October 6,Y,P/M,44.69535,-73.45226,Y,"(44.69535, -73.45226)"
127,Clinton,Plattsburgh Wed Farmers' & Crafters Market,City parking lot  Durkee & Broad St.,Broad St and Durkee St,Plattsburgh,NY,12901,Bonnie Gonyo,5184934644.0,https://www.facebook.com/pages/Plattsburgh-Farmers-and-Crafters-Market/121588034547095,Wednesday  10am-2pm,June 27-September 26,Y,P/M,44.69535,-73.45226,Y,"(44.69535, -73.45226)"
128,Clinton,Pray's Family Farm Stand,391 Route 9N  Keeseville,391 Route 9N,Keeseville,NY,12944,Darcy Pray,5188349130.0,http://www.praysmarket.com,Daily  9am-6pm,May 1-October 31,Y,P/M,44.49367,-73.50798,N,"(44.49367, -73.50798)"
129,Clinton,Rouses Point Farmers' Market,Dodge Memorial Library 144 Lake St.,144 Lake Street,Rouses Point,NY,12979,Jim Rabideau,5182983878.0,https://www.facebook.com/events/1127448587272536/,Friday  3pm-7pm,June 29-August 31,Y,M,44.99029,-73.36438000000001,N,"(44.99029, -73.36438)"
130,Clinton,Rulfs Orchard Farm Stand,531 Bear Swamp Road Peru,531 Bear Swamp Road,Peru,NY,12972,Sharon Rulfs,5186438636.0,http://www.rulfsorchard.com,"Mon-Sat 6am-6pm, Sunday 6am-5pm",Year-round,Y,YR,44.5786,-73.49804,N,"(44.5786, -73.49804)"
131,Clinton,Saranac Green Market,3223 State Route 3  Saranac  at Farmhouse Pantry,3223 State Route 3,Saranac,NY,12981,Taylor DeFayette,5182937173.0,,Saturday 11am-1pm,July 7-September 15,N,M,44.661159999999995,-73.73588000000001,N,"(44.66116, -73.73588)"
132,Clinton,Shady Grove Farm & Wellness Center,844 State Route 22B Peru,844 State Route 22B,Peru,NY,12972,Karen or Francisco Braun,5185693440.0,http://www.shadygrovefarmandwellness.com,Mon-Sat  9am-5pm,June 15-December 23,Y,M/X,44.59818,-73.5428,N,"(44.59818, -73.5428)"
133,Clinton,Shield's Vegetables Farm Stand,6303 State Route 22  Plattsburgh,6303 State Route 22,Plattsburgh,NY,12901,Sam Dyer,5185610473.0,https://www.facebook.com/shieldsvegetables/,Daily  10am-6pm,Mid July-Mid October,Y,M,44.73789,-73.47064,Y,"(44.73789, -73.47064)"
134,Columbia,Chatham Farmers and Makers Farmers' Market,Route 66 Main Street,Route 66 Main Street,Chatham,NY,12037,Deborah Conrad,9176644959.0,,Friday  4pm-7pm,June 1-October 26,Y,M,42.363170000000004,-73.59562,N,"(42.36317, -73.59562)"
135,Columbia,City of Hudson Farmers' Market,DMV parking lot Sixth & Columbia Sts.,Columbia St and North 6th St,Hudson,NY,12534,Branda Maholtz,5188287217.0,http://www.hudsonfarmersmarketny.com,Saturday  9am-1pm,April 28-November 17,Y,P/M,42.24866,-73.78369,Y,"(42.24866, -73.78369)"
136,Columbia,Copake Hillsdale Farmers' Market,Roeliff Jansen Park 9140 Route 22,9140 Route 22,Hillsdale,NY,12529,Diane Creed,5183251430.0,http://www.copakehillsdalefarmersmarket.com,Saturday  9am-1pm,May 26-October 27,Y,P/M,42.170770000000005,-73.51771,Y,"(42.17077, -73.51771)"
137,Columbia,Copake Hillsdale WINTER Farmers' Market,"Hillsdale United Methodist Church, Route 23 and Route 22",73 County Route 11A,Craryville,NY,12521,Diane Creed,5183251430.0,http://www.copakehillsdalefarmersmarket.com,Saturday 10am-2pm,Nov 3-Dec 22,Y,M/X,42.17196,-73.59918,Y,"(42.17196, -73.59918)"
138,Columbia,Hudson WINTER Farmers' Market,601 Union St.,601 Union St.,Hudson,NY,12534,Marilyn Cederoth,5189650552.0,,Saturday  10am-1pm,"Dec, February-April",N,X/W/P,42.24738,-73.78535,N,"(42.24738, -73.78535)"
139,Columbia,Kinderhook Farmers' Market,Kinderhook Village Square 1 Hudson St,US Route 9 and Hudson St,Kinderhook,NY,12106,Kim Voltz,5187559293.0,http://www.kinderhookfarmersmarket.com,Sat  8:30am-12:30pm,May 5-October 13,Y,P/M,42.3954,-73.69816999999999,N,"(42.3954, -73.69817)"
140,Columbia,Martin's Farm Fresh Farm Stand,820 State Route 66 Hudson,820 State Route 66,Hudson,NY,12534,Hannah Martin,5188288781.0,,Mon-Sat  9am-5pm,June-November,Y,M,42.273179999999996,-73.72225999999999,N,"(42.27318, -73.72226)"
141,Columbia,New Lebanon Farmers' Market,516 State Rte 20/Columbia Pike,516 NYS Route 20,New Lebanon,NY,12125,Chelsea Vigue,5186531124.0,http://www.facebook.com/newlebanonfarmersmarket,Sunday  10am-2pm,June 3-October 28,Y,M,42.46715,-73.3917,Y,"(42.46715, -73.3917)"
142,Columbia,Rolling Grocer 19-Site 1,Columbia & 2nd Sts.  Hudson,Columbia and 2nd Sts.,Hudson,NY,12534,Briggin Scharf,6469818416.0,,Wed  3pm-7pm,Year-round,Y,YR,42.25517,-73.7925,N,"(42.25517, -73.7925)"
143,Columbia,Rolling Grocer 19-Site 2,71 Prospect Ave.  # 210  Hudson,71 Prospect Avenue,Hudson,NY,12534,Briggin Scharf,6469818416.0,,Friday  3pm-7pm,Year-round,Y,YR,42.24584,-73.77752,N,"(42.24584, -73.77752)"
144,Columbia,Rolling Grocer 19-Site 3,5th & State Sts.  Hudson,5th and State Sts.,Hudson,NY,12534,Briggin Scharf,6469818416.0,,Saturday  1:30pm-4pm,Year-round,Y,YR,42.250820000000004,-73.78494,N,"(42.25082, -73.78494)"
145,Columbia,Rolling Grocer 19-Site 4,"Front St. btwn State and Columbia Sts., Hudson",Front Street,Hudson,NY,12534,Briggin Scharf,6469818416.0,,Saturday  10am-1pm,Year-round,Y,YR,42.25759,-73.79459,N,"(42.25759, -73.79459)"
146,Columbia,Scarecrow Farm Stand,20 Old Barrington Rd Claverack,20 Old Barrington Rd,Claverack,NY,12534,Virginia Ambrose,5188212453.0,,Fri/Sat/Sun 10am-5pm,May1-December 24,Y,P/M,42.2105,-73.67909,N,"(42.2105, -73.67909)"
147,Columbia,Valatie Farmers' Market,"Valatie Medical Arts Bldg, 1301 River Street  Valatie",1301 River Street,Valatie,NY,12184,Marianne Schmidt,5189652206.0,https://www.facebook.com/pg/valatiefarmersmarket/about/?ref=page_internal,Sunday  10am-2pm,May 20-October,N,M,42.41187,-73.68184000000001,N,"(42.41187, -73.68184)"
148,Cortland,Cincinnatus Farmers' Market,"Cortland-Chenango Rural Services, 2704 Lower Cincinnatus Rd.",2704 Lower Cincinnatus Rd,Cincinnatus,NY,13040,Paul Halstead,6078368972.0,,Saturday  9am-12pm,May 12-November 17,Y,P/M,42.53812,-75.89662,N,"(42.53812, -75.89662)"
149,Cortland,City of Cortland Farmers' Market,Main St. btwn Court & Orchard Sts.,Main St and Orchard St,Cortland,NY,13045,Mack Cook,6077588331.0,,Tue/Sat  8am-2pm,June 5-October 27,Y,M,42.60028,-76.18044,Y,"(42.60028, -76.18044)"
150,Cortland,Dave's Veggies Farm Market,5178 NYS Route 41 Homer,5178 NY-41,Homer,NY,13077,David Root,6077494955.0,http://www.facebook.com/daves.veggies,Daily  12pm-6pm,May 1-October 31,Y,P/M,42.659118,-76.20304200000001,Y,"(42.659118, -76.203042)"
151,Cortland,Homer Farmers' Market,28 Main St.,28 Main Street,Homer,NY,13077,Kristen Case,6077493322.0,https://www.facebook.com/homerfarmersmarket/,"Saturday  9am-12pm, Wed  4pm-6pm",May 19-October 27,Y,P/M,42.63966,-76.17827,Y,"(42.63966, -76.17827)"
152,Cortland,Plunkett Farms Farm Stand,2180 Tower Road Cortland,2180 Tower Road,Cortland,NY,13045,John and Carla Plunkett,6077530001.0,,Daily 8am-6pm,May 16-November 30,Y,P/M,42.55495,-76.13123,N,"(42.55495, -76.13123)"
153,Cortland,Virgil Farmers' Market,1266 NY Rte 392,1266 State Route 392,Virgil,NY,13045,Matt Hollenbeck,6078356455.0,http://hollenbeckscidermill.com,Saturday  9am-12pm,June 16-October 13,Y,M,42.51058,-76.19184,N,"(42.51058, -76.19184)"
154,Delaware,Catskill Cattle Farm Stand,96 Laurel Bank Ave Deposit,96 Laurel Bank Ave,Deposit,NY,13754,Lonny Schaefer,6074675762.0,http://www.catskillcattle.com,"Mon-Sat  9am-6pm, Sun  12pm-4pm, Winter:  M-F 10am-4pm, Winter:  Sat 10am-5pm",Year-round,Y,YR,42.06673,-75.40725,N,"(42.06673, -75.40725)"
155,Delaware,Delhi Farmers' Market,Courthouse Square Main St.,Main St and Court St,Delhi,NY,13753,Meg Kennedy,6072938128.0,https://www.facebook.com/DelhiFarmersMarket/,Wed  9am-2pm,June 6-September 26,Y,M,42.277440000000006,-74.91673,N,"(42.27744, -74.91673)"
156,Delaware,Franklin Farmers' Market,Chapel Hall 25 Institute St.,25 Institute St.,Franklin,NY,13775,Brian Brock,5187060612.0,https://www.facebook.com/Franklin-NY-Farmers-Market-123602750996783/,Sunday  10am-2pm,May 28-October 7,Y,P/M,42.339009999999995,-75.1672,N,"(42.33901, -75.1672)"
157,Delaware,Hobart Farmers' Market,Stamford Town Hall Green 101 Maple Ave.,101 Maple Ave,Hobart,NY,12167,Andrew Flach,6075384007.0,http://www.hobartfarmersmarket.com,Friday  4pm-7pm,June 1-September 28,Y,M,42.37016,-74.66866999999999,N,"(42.37016, -74.66867)"
158,Delaware,La Basse Cour Farm Stand,3228 Gun House Hill Rd.  South Kortright,3228 Gun House Hill Road,South Kortright,NY,13842,Diane Frances,6075389707.0,http://www.la-basse-cour.com,Daily  10am-6pm,June 1-December 1,Y,M/X,42.41111,-74.71033,N,"(42.41111, -74.71033)"
159,Delaware,Pakatakan Farmers' Market,"Round Barn of Halcottville, 46676 State Hwy 30",46676 State Highway 30,Halcottville,NY,12438,Madalyn Warren,6073266177.0,http://roundbarnmarket.org,"Saturday  9am-2pm, Oct 20-Nov 10am-1pm",May 19-November 24,Y,P/M,42.201029999999996,-74.59909,N,"(42.20103, -74.59909)"
160,Delaware,Sidney Farmers' Market,"Video Entertainment Plus parking lot, 89 Main St.",89 Main St,Sidney,NY,13838,Jeanne Darling,6078656531.0,http://www.ccedelaware.org,alt Tuesday 10am-2pm,July 10-September 18,Y,M,42.31426,-75.39045,N,"(42.31426, -75.39045)"
161,Delaware,Walton Farmers' Market,Veteran's Plaza  181 Delaware St.,181 Delware Street,Walton,NY,13856,Jeanne Darling,6078656531.0,http://www.ccedelaware.org,alt Friday 10am-2pm,July 6-September 28,Y,M,42.16855,-75.13157,N,"(42.16855, -75.13157)"
162,Dutchess,Amenia Farmers' Market,Amenia Town Hall 4988 Route 22,4974 Route 22,Amenia,NY,12501,Sophie Purdy Meili,4133297389.0,,Fridays  3pm-7:30pm,May-October,N,P/M,41.851201,-73.555719,Y,"(41.851201, -73.555719)"
163,Dutchess,Amenia WINTER Farmers' Market,Amenia Town Hall 4988 Route 22,4988 New York 22,Amenia,NY,12501,Sophie Purdy Meili,4133297389.0,http://www.ameniafarmersmarket.com,"Saturday  10am-2pm, 1st & 3rd Saturday  Jan-Apr",November-April,N,M/X/W/P,41.851397,-73.55494300000001,Y,"(41.851397, -73.554943)"
164,Dutchess,Arlington Farmers' Market,"Vassar College Alumni Lawn , 123 Raymond Ave. Poughkeepsie",123 Raymond Ave,Poughkeepsie,NY,12603,Bob Legacy,9144747533.0,http://www.arlingtonhasit.org,Thursday  3pm-7pm,May 31-October 25,Y,P/M,41.68187,-73.89636,N,"(41.68187, -73.89636)"
165,Dutchess,Beacon Farmers' Market,"Veteran's Place, btwn Henry & Main st.",Veteran's Place,Beacon,NY,12508,Paloma Wake,5108514265.0,,Sunday  10am-3pm,May 6-November 18,Y,P/M,41.50377,-73.96848,Y,"(41.50377, -73.96848)"
166,Dutchess,Beacon WINTER Farmers' Market,413 Main St.,413 Main Street,Beacon,NY,12508,Paloma Wake,5108514265.0,,Sunday  10am-2pm,December 2-April 7,Y,X/W/P,41.503209999999996,-73.96674,Y,"(41.50321, -73.96674)"
167,Dutchess,Dutchess Outreach Fresh Market Farm Stand,29 N Hamilton Street  Family Partnership Center Poughkeepsie,29 N Hamilton Street,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792.0,http://www.dutchessoutreach.org,Wed  11:30am-1pm,June 6-November 7,Y,M,41.70459,-73.92197,Y,"(41.70459, -73.92197)"
168,Dutchess,Dutchess Outreach Fresh Market MM-Interfaith Towers,66 Washington St. Poughkeepsie,66 Washington Street,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792.0,http://www.dutchessoutreach.org,Thursday  12pm-1:30pm,June 7-November 15,Y,M,41.70773,-73.92935,Y,"(41.70773, -73.92935)"
169,Dutchess,Dutchess Outreach Fresh Market MM-Lakeview Arms,2 Creek Rd.,2 Creek Rd.,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792.0,,every third Thursday 10:30am-11:30am,June 7-November 14,Y,M,41.7153,-73.90671999999999,Y,"(41.7153, -73.90672)"
170,Dutchess,Dutchess Outreach Fresh Market MM-Maplewood,457 Maple St.,457 Maple St.,Poughkeepsie,ny,12601,Cloud Bartoli,8454543792.0,http://www.dutchessoutreach.org,1st&3rd Wednesday  1:30pm-3pm,June 6-November 7,Y,M,41.70012,-73.91199,Y,"(41.70012, -73.91199)"
171,Dutchess,Dutchess Outreach Fresh Market MM-Schwartz,378 Mansion St.,378 Mansion St.,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792.0,http://www.dutchessoutreach.org,every third Thursday  10:30am-11:30am,June 21 -November 15,Y,M,41.70321,-73.91044000000001,Y,"(41.70321, -73.91044)"
172,Dutchess,Dutchess Outreach Fresh Market MM-St. Simeon,24 Beechwood Ave.,24 Beechwood Ave.,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792.0,,every third Thursday  10:30am-11:30am,June 14-November 15,Y,M,41.68195,-73.92146,Y,"(41.68195, -73.92146)"
173,Dutchess,Dutchess Outreach Fresh MM-Benny's 10,4 Lincoln Ave. Benny's 10 Inning parkinglot,4 Lincoln Ave,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792.0,http://www.dutchessoutreach.org,2nd&4th Wednesday  1:30pm-3pm,June 6-November 7,Y,M,41.6995,-73.93151,Y,"(41.6995, -73.93151)"
